,links,articles
0,http://www.thekawish.com/Articles1/Altaf%20Shaikh/2004/2004/13%20Mar%2004.htm,"ملئي  ۽ سنڌي ماڻهن ۾ فرق ڪهڙو آهي؟  ڇنڇر  13  مارچ  2004ع بس مون 
11,http://www.thekawish.com/Articles1/Altaf%20Shaikh/2004/2004/29%20May%2004.htm,"شادين  ۾  ڪنجوسي ۽ موت تي فضول خرچي!  ڇنڇر 29 مئي 2004ع ملائيشيا  جا  رهاڪو اڌ کن ملئي مسلمان آهن،  ته  اڌ  کن  چيني،  جيڪي  ٻڌ،  عيسائي  يا  وري دهريا (بي مذهب) آهن.  ملائيشيا  جي  رهاڪن  ۾  هڪ  ننڍڙو حصو ننڍي کنڊ جي ماڻهن جو پڻ  آهي،  جيڪي  اتي  عام  اصطلاح  ۾  ”انڊين“  سڏجن  ٿا.  هتي  (ملائيشيا  ۾)  جڏهن  ڪنهن  ملئي  جي  شادي  ٿئي  ٿي  ته  هن  ملڪ  ۾  رهندڙ  سندن  چيني  دوست به اها اٽينڊ  ڪن  ٿا،  پر  چينين  جي  شاديءَ تي ملئي ماڻهو نه ويندا آهن  ۽  نه  وري ڪي چيني  کين  دعوت ڏين.  چينين  جو اهو ئي بهانو هوندو آهي  ته،  ملئي  ماڻهن  کي  (جيڪي  مسلمان  آهن)  ڪيئن  شاديءَ جي دعوت ۾ گهرايون،  جو اسان (چينين)  جي  هر  دعوت ۾ اهم کاڌو يعني کاڌي جو ڊش  ”حرام  گوشت“  ٿئي  ٿو،  پر  هاڻ  مڙيئي  پڙهيل  ڳڙهيل  ۽  شهري  چيني  وڏين هوٽلن  ۾  دعوت ڪن ٿا،  جن  ۾  اهڙو ڊش  نٿا  رکن،  جنهن  تان  مسلمانن  کي  اعتراض  ٿئي  پر  چيني  اهڙا  ڪنجوس يا سياڻا آهن،  جو هر ڳالهه تي سوچي  سمجهي  خرچ  ڪن  ٿا.  شاديءَ جي دعوت هوٽل  ۾  ڪندا  پر  خرچ  جو حساب لڳائي هر دوست ۽  مائٽ  کي  ان  دعوت جو ڪارڊ ايترن پئسن  ۾  وڪڻي ڏين،  جو مانيءَ جو خرچ  نڪريو اچي،  بلڪه  گهوٽ  ڪنوار جي ماني کين مفت ۾ پوي. چيني  ماڻهو دل کولي خرچ  فقط  موت تي ڪندو آهي.  وس آهر  هر  چيني  پنهنجي  موت جي رسم لاءِ  ڪافي  پاڇي  ڪري  ويندو ۽  چيني  ماڻهوءَ جي موت تي ٽي  ڏينهن  پيا  نغارا  وڄندا  آهن،  جيئن  ”بد  روح“ هن جي ويجهو نه اچي  ۽  ڪانڌي  اهي  ٽي  ڏينهن  شراب  ۽  ڪباب  مان  وارا ڪن.  چينين  جو اعتقاد آهي  ته  اهي  دعوتون کين سرڳ ۾ پهچائين  ٿيون.  فوتيءَ  کي دفن ڪرڻ وقت ڪيتريون ئي ڪاغذن ۽  دفتري  (پاٺي)  جون ٺهيل شيون ساڙيون وڃن ٿيون،  جهڙوڪ:  موٽر  ڪار،  هوائي جهاز،  گهر-  ويندي ڪوڙا نوٽ،  جن  تي  ” “  لکيل  هوندو آهي،  ساڙيا  وڃن ٿا.  چينين  جو اهو پڻ  اعتقاد  آهي  ته  سندن  دفن  وقت جيڪي ڪجهه ساڙيو وڃي ٿو اهو کين ٻي  جهان  ۾  اصلي  حالت  ۾  ملي  ٿو ۽  اهو ان ڪار يا هوائي جهاز  ۾  سير  ڪري  ٿو. ڪاغذ جي 
		گهرن سان گڏ ڪاغذن جا نوڪر چاڪر  به  ٺاهي  ساڙين،  جيئن  سندن  خدمت  چاڪريءَ لاءِ  ٻئي  جهان  ۾  اهي  سچا  نوڪر ٿي کين ملن.  انهن  شين  کان  علاوه ڪاغذن جا وڏا ايئرڪنڊيشنر،  ٽي  وي سيٽ،  ريفريجريٽر  ۽  ٻيون شيون پڻ  ساڙين.  ملاڪا  شهر  جي  هڪ  سڄي  گهٽي  انهن  شين  کان  مشهور آهي.  انهن  دڪانن  ۾  اندر  توڙي ٻاهر  چيني  ڪاريگر  رنگين  پنين  جون موٽر  ڪارون،  هوائي جهاز،  گهوڙا، گڏهه،  کٽون،  پلنگ  ۽  صوفا سيٽ  ٺاهين  ۽  ڪيترا  ڌارين  ملڪن  جا  ٽوئرسٽ  هنن  دڪانن  اڳيان  نظر  ايندا  آهن.  ملاڪا  ۾  نوڪريءَ دوران پهريان  مهينا  آئون به هنن دڪانن اڳيان ڪلاڪن جا ڪلاڪ چيني  ڪاريگرن  کي  اهي  شيون ٺاهيندي ڏسندو هوس،  جيڪي  هر  شئي  وڏي ڪاريگريءَ سان ٺاهين ٿا.  ڪارون ۽  هوائي جهاز  به  هر  ڪمپني  ۽  ماڊل  جا  ٺاهين  ٿا،  جيئن  ته  مرسيڊيز،  وولوو،  هونڊا اڪارڊ ۽  بوئنگ جيٽ  -جن  جي  ڏاڪڻين  تي  پني  جون ايئرهوسٽسون ۽  پائلٽ  ۽  فلائيٽ  انجنيئر  به  ٺاهيل  هوندا آهن.  هي  شيون خاص  ڪري  موٽر  ڪارون،  ريفريجريٽر  وغيره اوريجنل سائيز،  رنگ  ۽  شڪل  جا  ٺاهيا  ويندا آهن  ۽  ڪن  ڪن  شين  تي  ته،  خاص  ڪري  موٽر  ڪارن  تي  ايترو ته ڪٽ  ورڪ ۽  آرٽ  ورڪ ڪيو ويندو آهي،  جو اها پنن  جي  ٺهيل  هڪ  هڪ  ڪار  سوين ڇا ڊالرن رپين  ۾  وڪامي،  پر  تنهن  هوندي به،  بقول هڪ چينيءَ جي،  ڏيڍ  سئو ڊالرن ۾ هڪ نئين ماڊل جي مرسيڊيز  ڪار  ڪا  ايتري  مهانگي  ته  ناهي،  جنهن  جي  بدلي  ۾  ٻي  جهان  ۾  جيڪا  مرسيڊيز  ملندي،  ان  جي  هن  جهان  ۾  ئي  ٻارنهن  لک  قيمت  آهي.  بهرحال  ٻئي  جهان  ۾  سُک  ۽  سهولتون حاصل ڪرڻ لاءِ  هن  جهان  ۾  نيڪ  ڪم  ڪرڻ  بدران  پني  جون شيون ساڙڻ جو رواج فقط  هتي  جي  چيني  ماڻهن  ۾  نه  آهي  پر  آفريقا  جي  به  ڪيترن  ئي  ملڪن  ۾  شيدي  قبيلن  ۾  آهي. هاڻ  ٻارنهن  سالن  بعد  ملاڪا  جي  هن  ٻهراڙيءَ واري سامونڊي علائقي ۾ اهو ڏسي تعجب لڳو ته جتي ڪٿي فلئٽن  جي  ڏهه  ڏهه  ماڙ  عمارت  بيٺي  آهي  ۽  شام  جو لنگهڻ وقت انهن عمارتن ۾ ٻرندڙ  بلبن  جي  جڳ  مڳ  هجڻ  بدران  اونداهه انڌوڪار لڳو پيو آهي.  ڪئپٽن  رزالي  چيو  ته ماڻهن ته کڻي جٿي ڪٿي فلئٽ  ۽  گهر  ٺهرايا  پر  هاڻ  نه  ڪو رهڻ وارو آهي،  نه  خريد  ڪرڻ  وارو.  بهرحال  هتي  حالت  ڪجهه  ائين  ٿي  پئي  آهي  جيئن  ڪراچيءَ ۾ گلستان جوهر جهڙن علائقن ۾ هزارين  فلئٽ  خالي  پيا  آهن.  ماڻهن  ٺهرائي  کڻي  ڇڏيا  آهن،  هاڻ  نه  ڪو  رهي ٿو،  نه  ڪو وٺي ٿو.  اهو ئي حال ملائيشيا  جي  هوٽلن  جو آهي.  ماڻهن  لکين  ۽  ڪروڙين ڊالر هوٽل  انڊسٽري  ۾  لڳايا  آهن  پر  ايترا  ٽوئرسٽ  نه  آهن،  جيتريون هوٽلون آهن.  نتيجي  ۾  هر  هوٽل  اسي  سيڪڙو خالي لڳي پئي  آهي.  ڪمائيءَ بدران هر مهيني مالڪن کي نقصان پيو ٿئي.  نه  ته  1990ع تائين  ٿورين ۽  پورين سارين هوٽلن  ڪري  هوٽل  ۾  ڪمرو ملڻ محال ٿي پيو هو،  ويتر جو حڪومت کڻي کيسي مان خرچ  ڪري  1990ع  ۾  ٽوئرسٽن  جو سال ملهايو،  جنهن  لاءِ  هوائي جهازن  جون ٽڪيٽون به گهٽائي  ڇڏيائون،  جيئن  هڪ  وار ڌاريان ماڻهو گهمڻ لاءِ  ملائيشيا  اچي  هرکن  ۽  پوءِ  ٻين  کي  موڪلين ۽  پاڻ  به  وري اچن.  سو بهرحال ان سال ته ڏاڍا سياح اچي  ويا ۽  ملائيشيا  جو هر هڪ امير ٻيا  ڌنڌا  ڌاڙيون ڇڏي هوٽل  بزنيس  ۾  اچي  ويو.  هوٽلون ته ويون وڌنديون،  باقي  پرڏيهي  ٽوئرسٽن  جو گراف وڌڻ بدران اتي ئي بيٺو رهيو،  بلڪ  گهٽجندو رهي ٿو.  منهنجي  هڪ  ملئي  دوست شڪايت  طور چيو ته،  ”اسان  جي  ملڪ  ۾  خبر  ناهي  ڇو ايترا گهڻا ٽوئرسٽ  نٿا  اچن؟” ”ڳالهه  ٻڌ،“  مون چيومانس،  ”تنهنجي  ملائيشيا  ۾  ا  يڪڙ  ٻيڪڙ  سياح ته  ايندا  رهندا  پر  گهڻا  هر  گز  نه.“ ”ڇو 
		ڀلا.....؟ “  هن  حيرت  مان  پڇيو. ”هي جون 
		جولاءِ  جا  مهينا  آهن  يعني  گرميءَ جا ڏينهن....  انهن  ڏينهن  ۾  ڪهڙو يورپي،  جاپاني،  آمريڪن  يا  ڪو ٻيو ٿڌن ملڪن جو هيڏانهن ايندو؟  جڏهن  ته  سندس  ملڪ  ۾  هي  ڏينهن  بهار  جا  آهن.  رهيو سوال سياري جو،  سو انهن ڏينهن ۾ اتر جي ملڪن جا ماڻهو پنهنجي  ملڪ  جي  سرد  موسم کان ڀڄڻ  لاءِ  ايشيا  جي  ملڪن  جو رخ رکن ٿا،  جتي  موسم وڻندڙ آهي.  ملائيشيا  ۾  ٻارهوئي مينهوڳيءَ جي مند آهي  ۽  جنهن  وقت آسمان  تي  ڪڪر  ڇانيل  آهن  يا  هلڪي  هلڪي  بوند پئي  پوي ته ملائيشيا  جهڙو ڪشمير  ٿيو پوي پر  اها  هلڪي  ڦلڪي  بوندا باندي جڏهن وسڪاري ۾ تبديل ٿي ٿئي ۽  اهو وسڪارو ڪڏهن ڪڏهن ڏينهن جا ڏينهن ٿو هلي ته ڌارئين آيل  ٽوئرسٽ  جي  زندگي  عذاب  ٿيو پوي ۽  هو سڄو ڏينهن هوٽل  ۾  ويٺو اوٻاسيون کائي،  يا  وري آسمان  ڪڪرن  کان  خالي  ٿو ٿئي ته اس جي سخت تپش  کان  ناروي يا ڊئنمارڪ کان آيل  مسافر  جون وايون بتال ٿيو وڃن.  اهي  ته  ٺهيو پر  اسان  جهڙن  ايشيا  جي  رهاڪن  جي  به  حالت  خراب  ٿيو پوي،  ڇو جو ملائيشيا  خط  استوا جي ويجهو ملڪ آهي،  جتي  ٻارهو ئي سج جا ڪرڻا سڌا پون ٿا ۽  آفريقا  جهڙي  گرمي  ٿئي  ٿي.  اها  ٻي  ڳالهه  آهي  ته  رکي  رکي  مينهن  پوڻ ڪري فرحت اچيو وڃي،  نه  ته  هي  توهان جا شهر  پاڪستان  جي  سبي  ۽  جيڪب  آباد  آهن.  گهمڻ  جو مزو فقط  تڏهن  آهي  جڏهن  جهڙالي  موسم آهي.“ ”پر  اسان  جي  پاڙيسري  ملڪ  ٿائلينڊ  ۾  ته  تمام  گهڻا  ٽوئرسٽ  اچن  ٿا،  جيتوڻيڪ ان جي موسم به اسان جهڙي آهي.“  منهنجي  ملئي  دوست چيو. ”بلڪل 
		صحيح ٿو چوين،“  مون جواب ڏنومانس،  ”اڄ  ڪلهه  جا  نالي  ڪٺيا  ”سياح“  مختلف  ملڪن  ۾  اتي  جي  ثقافت،  مذهب  ۽  رسم  و رواج تي تحقيق ڪرڻ ڪو نه ٿا وڃن.  انهن  ڳالهين  متعلق  اڄ  ڪلهه  لائبريريون ڪتابن سان ڀريون پيون آهن  ۽  نه  وري اڄ  جا  سياح  خرچ  ڪري  ڌارين  ملڪن  ۾  اتي  جون تاريخي جايون ڏسڻ ٿا وڃن.  هو پنهنجي  گهر،  پنهنجي  محلي  ۽  پنهنجي  شهر  جي  ڄاتل  سڃاتل  نظرن  کان  پري  نڪري  ڪنهن  ٻئي  ملڪ  ۾  شراب  نوشي،  جوا ۽  ناچ  گاني  جهڙيون برائيون چاهين  ٿا،  جن  تي  سندن  ملڪ  ۾  بندش  آهي  يا  معيوب سمجهيون وڃن ٿيون.  ظاهر  آهي  ته  ٿائلينڊ  جهڙا  ملڪ  ايندڙ  سياحن  لاءِ  اهي  شيون مهيا ڪن ٿا.  بلڪه  اهڙن  ملڪن  جون حڪومتون به ان ڳالهه جي همت افزائي  ڪن  ٿيون،  جيئن  هنن  جي  ملڪ  ۾  سياحت  وڌي ۽  ناڻي  جي  گهڻائي  ٿئي  ۽  هتي  ملائيشيا  ۾  سج  لٿي  کانپوءِ  رڳو ڪنهن ڇوڪريءَ سان پبلڪ  پارڪ  جي  بينچ  تي  وهڻ سان ”خلوت“ جو ڪيس ٿو ٿئي.“  مون کلندي ملئي دوست کي ٻڌايو. ”اهڙي 
		صورت ۾ ڪهڙو نڀاڳو ٽوئرسٽ  اسان  جي  ملڪ  جو رخ اختيار ڪندو!“  منهنجي  ملئي  دوست ڳالهه سمجهي منهنجو جملو پورو ڪيو. ”ٻين  کي  ڏوهه ڇو ڏجي،  توهان پنهنجن  ئي  ماڻهن  کي  ڏسو،  توهان جا پنهنجا  ملئي  مسلمان  سمنڊ  ڏسڻ  يا  ٻارن  لاءِ  عيد  جا  ڪپڙا  وٺڻ جي بهاني ٿائلينڊ پهچيو وڃن ٿا ۽  پوءِ  اتي ۽  بوٽن  جي  دڪانن  تي  وڃڻ بدران انهن بازارن  ۾  نظر  ايندا،  جتي  عياشين  جا  اڏا  ۽  مساج  گهر  آهن.“ ”ان جو 
		مطلب  اهو ٿيو ته اسان کي به شراب،  نشي،  جوا ۽  فحاشيءَ جهڙين ڳالهين تي پابندي  لڳائڻ  نه  کپي؟“  منهنجي  ملئي  دوست سوال ڪيو. ”آئون 
		پابندي  لڳائڻ  يا  نه  لڳائڻ  جي  ڳالهه  نٿو ڪريان“ مون جواب ڏنومانس،  ”آئون تنهنجي سوال جو جواب ٿو ڏيان ته اڄڪلهه  سياح گهڻي  ڀاڱي  سياهه  ڪارين  لاءِ  ئي  ٻين  ملڪن  ۾  وڃن ٿا.  ان  ۾  ڪو شڪ  ناهي  ته  سياحت  هڪ  وڏي انڊسٽري  آهي  پر  اهڙي  سياحت  مان  ملڪ  ۾  دولت ته اچيو وڃي ٿي پر  قوم جو اخلاقي معيار ۽  ڪردار  ڪريو پوي ۽  ان  جا  نتيجا  توهان ٿائلينڊ جهڙن ملڪن ۾ ڏسي رهيا آهيو.  غلط  ڪمن  ذريعي  پئسو ڪمائڻ سٺي ڳالهه هجي ها ته سنگاپور ڪڏهن به پنهنجي  ملڪ  ۾  کلي  عام  شراب  نوشي،  جوا،  فحاشي  جهڙين  شين  تي  پابندي  نه  وجهي ها.  هو دنيا ۾ مسٽر  ڪلين رهڻ  چاهي  ٿو،  صفائيءَ ۾ به،  ته  اخلاق  ۾  به.“ ”پر  سنگاپور ۾ ته ڌارين ملڪن جا تمام گهڻا ٽوئرسٽ  نظر  اچن  ٿا.“  منهنجي  ملئي  دوست منهنجو ڌيان ان حقيقت ڏانهن ڇڪايو. ”صحيح 
		ٿو چوين،“  مون وراڻيومانس،  ”ان  ڪري  جو اتي امن امان آهي،  تعليم  جو معيار بلند آهي،  اسپتالن  ۾  اعليٰ  قسم  جو علاج ٿئي ٿو،  چوري چڪاري  ناهي،  قانون تي سختيءَ سان عمل ٿئي ٿو،  بين  الاقوامي زبان  (انگريزي)  هر  ڪو سمجهي ٿو،  امانت  ۾  خيانت  نه  حڪومت ڪري ٿي،  نه  سرڪاري  عملدار.  ڌنڌي  واپار  ۾  ايمانداريءَ جا اصول هلن ٿا،  هر  ڪم  توهان جو پڪ  سان  ۽  جلد  ٿئي  ٿو،  سرڪاري  بئنڪون هجن توڙي خانگي دڪان،  ڪو به توهان سان ڏيتي ليتيءَ ۾ ٺڳي دولاب نٿو ڪري ۽  ملڪ  ۾  هر  شئي  مئرٽ  ئي  قبول ڪئي وڃي ٿي.  يورپ  ۽  آمريڪا  ته  ڇا،  اوسي پاسي  جي  ايشيائي  ۽  عرب  ملڪن  جا  ماڻهو پنهنجي  ملڪ  ۾  پئسو لڳائڻ بدران هتي سنگاپور ۾ لڳائين ٿا،  بئنڪن  ۾  رکن  ٿا،  هوٽلون ۽  فلئٽ  خريد  ڪن  ٿا.  هنن  کي  خبر  آهي  ته  سندن  ٻار  سنگاپور ۾ سلامت رهندا،  کين  خبر  آهي  ته  ٻار  سنگاپور ۾ نه فقط  بهترين  تعليم  حاصل  ڪري  سگهندا  پر  ڊسپلين  ۾  پڻ  رهندا.  سنگاپور ۾ بيمار جو صحيح علاج ٿئي ٿو.  ڪو ڊاڪٽر  مريض  کي  غلط  راهه  نٿو ڏيکاري،  ڪو دوائن وارو مدي خارج دوائون نٿو ڏئي،  هتي  جي  بئنڪن  ۾  ڌاڙا  نٿا  لڳن،  هتي  جي  رستن  تي  هڪ  ٻار  لکين  ڊالر  کڻي  هلي  سگهي  ٿو،  هتي  جي  ڪسٽم  آفيسر  ۽  پوليس آفيسر  کان  وٺي ملڪ جي وزير  تائين  ڪو به رشوت نٿو وٺي.  سنگاپور ۾ ٻارن  ۽  وڏن لاءِ،  عورتن ۽  پوڙهن لاءِ  ڪيتريون ئي صحتمند وندرون ۽  تفريح  گاهه  آهن،  نتيجي  ۾  هر  ڌاريو ماڻهو هتي اچي  خوش  ٿو گذاري.“ "
12,http://www.thekawish.com/Articles1/Altaf%20Shaikh/2004/2004/10%20Dec%2004.htm,"لُڌڙي  سان  شاديءَ  لاءِ تيار  ٿي  ويل  ڇوڪري  جمع 10 
